ExperimentName,Subject,Block,Procedure.Block.,Procedure.Trial.,cue_target,ListNum,JOL,Prompt,Response,Correct?,Direction
T_JOL D,68,2,BlockProc1,StudyProc3,Jury - Trial,45,50,Jury - ?,date,,S
T_JOL D,68,2,BlockProc1,StudyProc3,Design - Architecture,46,50,Design - ?,graph,,S
T_JOL D,68,2,BlockProc1,StudyProc3,Bar - Grill,47,1,Bar - ?,fight,,S
T_JOL D,68,2,BlockProc1,StudyProc3,Liver - Kidney,48,62,Liver - ?,,,S
T_JOL D,68,2,BlockProc1,StudyProc3,End - Begin,49,10,End - ?,begin,,S
T_JOL D,68,2,BlockProc1,StudyProc3,Wind - Blow,50,12,Wind - ?,,,S
T_JOL D,68,2,BlockProc1,StudyProc3,Soda - Pop,51,72,Soda - ?,water,,S
T_JOL D,68,2,BlockProc1,StudyProc3,Cheese - Wine,52,53,Cheese - ?,grilled,,S
T_JOL D,68,2,BlockProc1,StudyProc3,Toilet - Bathroom,53,98,Toilet - ?,paper,,S
T_JOL D,68,2,BlockProc1,StudyProc3,Decision - Choice,54,76,Decision - ?,choices,,S
T_JOL D,68,2,BlockProc1,StudyProc3,Foot - Shoe,55,5,Foot - ?,ache,,S
T_JOL D,68,2,BlockProc1,StudyProc3,Future - Past,56,34,Future - ?,past,,S
T_JOL D,68,2,BlockProc1,StudyProc3,Salad - Lettuce,57,91,Salad - ?,dressing,,S
T_JOL D,68,2,BlockProc1,StudyProc3,Bee - Honey,58,67,Bee - ?,,,S
T_JOL D,68,2,BlockProc1,StudyProc3,Child - Baby,59,3,Child - ?,,,S
T_JOL D,68,2,BlockProc1,StudyProc3,Round - Circle,60,3,Round - ?,balls,,S
T_JOL D,68,2,BlockProc1,StudyProc3,Clutter - Pusher,61,,Clutter - ?,fuj,,U
T_JOL D,68,2,BlockProc1,StudyProc3,Sacking - Dietary,62,80,Sacking - ?,c,,U
T_JOL D,68,2,BlockProc1,StudyProc3,Hungry - Park,63,3,Hungry - ?,ate,,U
T_JOL D,68,2,BlockProc1,StudyProc3,Woman - Lift,64,100,Woman - ?,,,U
T_JOL D,68,2,BlockProc1,StudyProc3,Belt - Soon,65,54,Belt - ?,back,,U
T_JOL D,68,2,BlockProc1,StudyProc3,Floor - Discover,66,20,Floor - ?,plan,,U
T_JOL D,68,2,BlockProc1,StudyProc3,Business - Death,67,30,Business - ?,card,,U
T_JOL D,68,2,BlockProc1,StudyProc3,Sight - Debate,68,81,Sight - ?,see,,U
T_JOL D,68,2,BlockProc1,StudyProc3,Bronze - Artery,69,65,Bronze - ?,silver,,U
T_JOL D,68,2,BlockProc1,StudyProc3,Hand - Fix,70,80,Hand - ?,,,U
T_JOL D,68,2,BlockProc1,StudyProc3,Position - Machine,71,69,Position - ?,,,U
T_JOL D,68,2,BlockProc1,StudyProc3,Car - Happy,72,9,Car - ?,tow,,U
T_JOL D,68,2,BlockProc1,StudyProc3,Tuck - Allow,73,34,Tuck - ?,top,,U
T_JOL D,68,2,BlockProc1,StudyProc3,Lion - Art,74,50,Lion - ?,cat,,U
T_JOL D,68,2,BlockProc1,StudyProc3,Accident - Strong,75,80,Accident - ?,happene,,U
T_JOL D,68,2,BlockProc1,StudyProc3,Riddle - Sugar,76,66,Riddle - ?,,,U
T_JOL D,68,2,BlockProc1,StudyProc3,Add - Valley,77,33,Add - ?,subtrac,,U
T_JOL D,68,2,BlockProc1,StudyProc3,Would - Cash,78,100,Would - ?,have,,U
T_JOL D,68,2,BlockProc1,StudyProc3,Sick - Hide,79,23,Sick - ?,healthy,,U
T_JOL D,68,2,BlockProc1,StudyProc3,Vase - King,80,23,Vase - ?,jar,,U
