ExperimentName,Subject,Block,Prompt,ListNum,Procedure[Trial],JOL,Cue-Target,Response,Correct?,Direction
D_JOL A,85,1,Dump - Waste,44,StudyProc3,75,Dump - ?,waste,,
D_JOL A,85,1,Trial - Jury,45,StudyProc3,100,Trial - ?,jury,,
D_JOL A,85,1,Architecture - Design,46,StudyProc3,100,Architecture - ?,design,,
D_JOL A,85,1,Grill -Bar,47,StudyProc3,100,Grill - ?,bar,,
D_JOL A,85,1,Kidney - Liver,48,StudyProc3,100,Kidney - ?,liver,,
D_JOL A,85,1,Begin - End,49,StudyProc3,100,Begin - ?,end,,
D_JOL A,85,1,Blow - Wind,50,StudyProc3,75,Blow - ?,wind,,
D_JOL A,85,1,Pop - Soda,51,StudyProc3,100,Pop - ?,,,
D_JOL A,85,1,Wine - Cheese,52,StudyProc3,75,Wine - ?,cheese,,
D_JOL A,85,1,Bathroom - Toilet,53,StudyProc3,100,Bathroom - ?,toilet,,
D_JOL A,85,1,Choice - Decision,54,StudyProc3,100,Choice - ?,disscion,,
D_JOL A,85,1,Shoe - Foot,55,StudyProc3,100,Shoe - ?,foot,,
D_JOL A,85,1,Lettuce - Salad,56,StudyProc3,100,Lettuce - ?,salad,,
D_JOL A,85,1,Past - Future,57,StudyProc3,100,Past - ?,future,,
D_JOL A,85,1,Honey - Bee,58,StudyProc3,100,Honey - ?,bee,,
D_JOL A,85,1,Baby - Child,59,StudyProc3,100,Baby - ?,child,,
D_JOL A,85,1,Circle - Round,60,StudyProc3,100,Circle - ?,round,,
D_JOL A,85,1,Pusher - Clutter,61,StudyProc3,0,Pusher - ?,,,
D_JOL A,85,1,Dietary - Sacking,62,StudyProc3,0,Dietary - ?,,,
D_JOL A,85,1,Park - Hungry,63,StudyProc3,0,Park - ?,our,,
D_JOL A,85,1,Lift - Woman,64,StudyProc3,25,Lift - ?,grab,,
D_JOL A,85,1,Soon - Belt,65,StudyProc3,25,Soon - ?,,,
D_JOL A,85,1,Discover - Floor,66,StudyProc3,25,Discover - ?,found,,
D_JOL A,85,1,Death - Business,67,StudyProc3,25,Death - ?,,,
D_JOL A,85,1,Debate - Sight,68,StudyProc3,25,Debate - ?,choice,,
D_JOL A,85,1,Artery - Bronze,69,StudyProc3,25,Artery - ?,bronze,,
D_JOL A,85,1,Fix - Hand,70,StudyProc3,25,Fix - ?,it,,
D_JOL A,85,1,Machine - Position,71,StudyProc3,0,Machine - ?,,,
D_JOL A,85,1,Happy - Car,72,StudyProc3,25,Happy - ?,,,
D_JOL A,85,1,Allow - Tuck,73,StudyProc3,0,Allow - ?,,,
D_JOL A,85,1,Art - Lion,74,StudyProc3,0,Art - ?,gallery,,
D_JOL A,85,1,Strong - Accident,75,StudyProc3,25,Strong - ?,weak,,
D_JOL A,85,1,Sugar - Riddle,76,StudyProc3,0,Sugar - ?,spice,,
D_JOL A,85,1,Valley - Add,77,StudyProc3,25,Valley - ?,art,,
D_JOL A,85,1,Cash - Would,78,StudyProc3,25,Cash - ?,cow,,
D_JOL A,85,1,Hide - Sick,79,StudyProc3,0,Hide - ?,seek,,
D_JOL A,85,1,King - Vase,80,StudyProc3,25,King - ?,lion,,
D_JOL B,86,1,Extension - Long,1,StudyProc5,99,Extension - ?,long,,
D_JOL B,86,1,Clue - Game,2,StudyProc5,12,Clue - ?,glue,,
D_JOL B,86,1,Cactus - Plant,3,StudyProc5,100,Cactus - ?,plant,,
D_JOL B,86,1,Shoelace - Tie,4,StudyProc5,23,Shoelace - ?,tie,,
D_JOL B,86,1,Detective - Mystery,5,StudyProc5,99,Detective - ?,part,,
D_JOL B,86,1,Adjourn - End,6,StudyProc5,99,Adjourn - ?,meet,,
D_JOL B,86,1,Furry - Dog,7,StudyProc5,100,Furry - ?,blurry,,
D_JOL B,86,1,Litter - Trash,8,StudyProc5,99,Litter - ?,trash,,
D_JOL B,86,1,Cherry - Red,9,StudyProc5,99,Cherry - ?,fruit,,
D_JOL B,86,1,Scalp - Head,10,StudyProc5,99,Scalp - ?,head,,
D_JOL B,86,1,Driver - Car,11,StudyProc5,99,Driver - ?,mold,,
D_JOL B,86,1,Chop - Cut,12,StudyProc5,100,Chop - ?,cut,,
D_JOL B,86,1,Mule - Donkey,13,StudyProc5,100,Mule - ?,donkey,,
D_JOL B,86,1,Document - Paper,14,StudyProc5,100,Document - ?,letter,,
D_JOL B,86,1,Incense - Smell,15,StudyProc5,98,Incense - ?,smell,,
D_JOL B,86,1,Dine - Eat,16,StudyProc5,67,Dine - ?,eat,,
D_JOL B,86,1,Shears - Scissors,17,StudyProc5,89,Shears - ?,tear,,
D_JOL B,86,1,Feud - Fight,18,StudyProc5,88,Feud - ?,fight,,
D_JOL B,86,1,Chill - Cold,19,StudyProc5,100,Chill - ?,cold,,
D_JOL B,86,1,Affection - Love,20,StudyProc5,89,Affection - ?,love,,
D_JOL B,86,1,Turn - Flip,21,StudyProc5,22,Turn - ?,around,,
D_JOL B,86,1,Car - Windshield,22,StudyProc5,99,Car - ?,driver,,
D_JOL B,86,1,Bad - Villain,23,StudyProc5,99,Bad - ?,good,,
D_JOL B,86,1,Bird - Penguin,24,StudyProc5,22,Bird - ?,plane,,
D_JOL B,86,1,Star - Actress,25,StudyProc5,89,Star - ?,baner,,
D_JOL B,86,1,Thread - Thimble,26,StudyProc5,22,Thread - ?,bread,,
D_JOL B,86,1,Even - Revenge,27,StudyProc5,55,Even - ?,revenge,,
D_JOL B,86,1,Pop - Balloon,28,StudyProc5,88,Pop - ?,ballon,,
D_JOL B,86,1,Fruit - Strawberry,29,StudyProc5,100,Fruit - ?,strawberry,,
D_JOL B,86,1,Best - Favorite,30,StudyProc5,48,Best - ?,favorite,,
D_JOL B,86,1,Cat - Panther,31,StudyProc5,100,Cat - ?,dog,,
D_JOL B,86,1,Glass - Breakable,32,StudyProc5,55,Glass - ?,bricks,,
D_JOL B,86,1,Dead - Coffin,33,StudyProc5,99,Dead - ?,live,,
D_JOL B,86,1,Plane - Aircraft,34,StudyProc5,100,Plane - ?,jet,,
D_JOL B,86,1,Fish - Sardine,35,StudyProc5,100,Fish - ?,shell,,
D_JOL B,86,1,Baseball - League,36,StudyProc5,100,Baseball - ?,league,,
D_JOL B,86,1,Money - Banker,37,StudyProc5,99,Money - ?,banker,,
D_JOL B,86,1,Honest - Truthful,38,StudyProc5,100,Honest - ?,lie,,
D_JOL B,86,1,Sleep - Nap,39,StudyProc5,100,Sleep - ?,tired,,
D_JOL B,86,1,Fight - Brawl,40,StudyProc5,100,Fight - ?,love,,
D_JOL B,86,1,Razor - Shave,41,StudyProc5,100,Razor - ?,shave,,
D_JOL B,86,1,Rights - Equal,42,StudyProc5,99,Rights - ?,eual,,
D_JOL B,86,1,Mason - Jar,43,StudyProc5,22,Mason - ?,marry,,
D_JOL B,86,1,Candle - Wax,44,StudyProc5,100,Candle - ?,light,,
D_JOL B,86,1,Wrist - Bracelet,45,StudyProc5,100,Wrist - ?,watch,,
D_JOL B,86,1,Element - Carbon,46,StudyProc5,66,Element - ?,earth,,
D_JOL B,86,1,Gone - Away,47,StudyProc5,100,Gone - ?,away,,
D_JOL B,86,1,Water - Drink,48,StudyProc5,100,Water,drink,,
D_JOL B,86,1,Earth - Ground,49,StudyProc5,100,Earth - ?,ground,,
D_JOL B,86,1,Alone - Lonely,50,StudyProc5,100,Alone - ?,away,,
D_JOL B,86,1,Dry - Wet,51,StudyProc5,100,Dry - ?,wet,,
D_JOL B,86,1,Safety - Seatbelt,52,StudyProc5,99,Safety - ?,belt,,
D_JOL B,86,1,Truth - Lie,53,StudyProc5,98,Truth - ?,lie,,
D_JOL B,86,1,Phone - Communication,54,StudyProc5,100,Phone - ?,call,,
D_JOL B,86,1,Rod - Reel,55,StudyProc5,100,Rod - ?,fishing,,
D_JOL B,86,1,Flea - Tick,56,StudyProc5,100,Flea - ?,ticks,,
D_JOL B,86,1,Loud - Noise,57,StudyProc5,76,Loud - ?,noise,,
D_JOL B,86,1,Own - Have,58,StudyProc5,100,Own - ?,have,,
D_JOL B,86,1,Tantrum - Temper,59,StudyProc5,100,Tantrum - ?,temper,,
D_JOL B,86,1,Sun - Tan,60,StudyProc5,100,Sun - ?,out,,
D_JOL B,86,1,Justice - Maroon,61,StudyProc5,23,Justice - ?,judge,,
D_JOL B,86,1,Stretch - Cloth,62,StudyProc5,34,Stretch - ?,mark,,
D_JOL B,86,1,Give - Steak,63,StudyProc5,33,Give - ?,have,,
D_JOL B,86,1,Maze - Election,64,StudyProc5,32,Maze - ?,puzzle,,
D_JOL B,86,1,Meat - Obtain,65,StudyProc5,77,Meat - ?,cow,,
D_JOL B,86,1,Crackle - Able,66,StudyProc5,100,Crackle - ?,cut,,
D_JOL B,86,1,Shell - Snake,67,StudyProc5,32,Shell - ?,snake,,
D_JOL B,86,1,Listen - Fiction,68,StudyProc5,78,Listen - ?,hear,,
D_JOL B,86,1,Keys - Joke,69,StudyProc5,66,Keys - ?,gone,,
D_JOL B,86,1,Cake - Clothes,70,StudyProc5,33,Cake - ?,eat,,
D_JOL B,86,1,Name - Hate,71,StudyProc5,88,Name - ?,person,,
D_JOL B,86,1,Fuzzy - Bang,72,StudyProc5,43,Fuzzy - ?,lazy,,
D_JOL B,86,1,Moat - Clear,73,StudyProc5,33,Moat - ?,coat,,
D_JOL B,86,1,Lease - Toil,74,StudyProc5,22,Lease - ?,own,,
D_JOL B,86,1,Loan - Sign,75,StudyProc5,56,Loan - ?,banker,,
D_JOL B,86,1,Both - Ounce,76,StudyProc5,20,Both - ?,single,,
D_JOL B,86,1,Temperature - Morning,77,StudyProc5,34,Temperature - ?,hot,,
D_JOL B,86,1,Mirror - Children,78,StudyProc5,33,Mirror - ?,children,,
D_JOL B,86,1,Main - Scar,79,StudyProc5,35,Main - ?,section,,
D_JOL B,86,1,Charm - Vehicle,80,StudyProc5,,Vehicle - ?,driver,,
D_JOL B,86,2,Delinquent - Bad,1,StudyProc3,99,Delinquent - ?,bad,,
D_JOL B,86,2,Digestion - Stomach,2,StudyProc3,88,Digestion - ?,stomach,,
D_JOL B,86,2,Wage - Money,3,StudyProc3,77,Wage - ?,money,,
D_JOL B,86,2,Chisel - Hammer,4,StudyProc3,55,Chisel - ?,chest,,
D_JOL B,86,2,Editor - News,5,StudyProc3,,Editor - ?,writer,,
D_JOL B,86,2,Hornet - Sting,6,StudyProc3,66,Hornet - ?,nest,,
D_JOL B,86,2,Bitter - Cold,7,StudyProc3,77,Bitter - ?,sweet,,
D_JOL B,86,2,Root - Plant,8,StudyProc3,66,Root - ?,tree,,
D_JOL B,86,2,Swan - Bird,9,StudyProc3,66,Swan - ?,fish,,
D_JOL B,86,2,Paw - Dog,10,StudyProc3,88,Paw - ?,dog,,
D_JOL B,86,2,Way - Out,11,StudyProc3,55,Way - ?,out,,
D_JOL B,86,2,Hygiene - Clean,12,StudyProc3,77,Hygiene - ?,clean,,
D_JOL B,86,2,Bridge - Water,13,StudyProc3,55,Bridge - ?,river,,
D_JOL B,86,2,Geology - Rock,14,StudyProc3,77,Geology - ?,study,,
D_JOL B,86,2,Revolution - War,15,StudyProc3,77,Revolution - ?,war,,
D_JOL B,86,2,Discussion - Talk,16,StudyProc3,77,Discussion - ?,agree,,
D_JOL B,86,2,Herd - Cow,17,StudyProc3,7,Herd - ?,cow,,
D_JOL B,86,2,Credit - Card,18,StudyProc3,66,Credit - ?,card,,
D_JOL B,86,2,Orchid - Flower,19,StudyProc3,88,Orchid - ?,flower,,
D_JOL B,86,2,Tuna -  Fish,20,StudyProc3,22,Tuna - ?,fish,,
D_JOL B,86,2,Full - Enough,21,StudyProc3,66,Full - ?,water,,
D_JOL B,86,2,Drink - Sip,22,StudyProc3,77,Drink - ?,sip,,
D_JOL B,86,2,Dark - Cave,23,StudyProc3,77,Dark - ?,cave,,
D_JOL B,86,2,Take - Seize,24,StudyProc3,77,Take - ?,pic,,
D_JOL B,86,2,Height - Growth,25,StudyProc3,55,Height - ?,growth,,
D_JOL B,86,2,Sentence - Word,26,StudyProc3,66,Sentence - ?,word,,
D_JOL B,86,2,Bug - Wasp,27,StudyProc3,77,Bug - ?,wasp,,
D_JOL B,86,2,Math - Division,28,StudyProc3,88,Math - ?,work,,
D_JOL B,86,2,Law - Attorney,29,StudyProc3,66,Law - ?,order,,
D_JOL B,86,2,Great - Fantastic,30,StudyProc3,66,Great - ?,good,,
D_JOL B,86,2,Key - Latch,31,StudyProc3,88,Key - ?,car,,
D_JOL B,86,2,Hot - Chili,32,StudyProc3,222,Hot - ?,bath,,
D_JOL B,86,2,Ball - Racket,33,StudyProc3,77,Ball - ?,gone,,
D_JOL B,86,2,Work - Chore,34,StudyProc3,66,Work - ?,desk,,
D_JOL B,86,2,Hunger - Famine,35,StudyProc3,77,Hunger - ?,famine,,
D_JOL B,86,2,Sleep - Drowsy,36,StudyProc3,66,Sleep - ?,over,,
D_JOL B,86,2,Smell - Stench,37,StudyProc3,56,Smell - ?,candle,,
D_JOL B,86,2,Clothes - Attire,38,StudyProc3,44,Clothes - ?,closet,,
D_JOL B,86,2,Plane - Pilot,39,StudyProc3,77,Plane - ?,jet,,
D_JOL B,86,2,Fire - Blaze,40,StudyProc3,88,Fire - ?,house,,
D_JOL B,86,2,Due - Assignment,41,StudyProc3,22,Due - ?,date,,
D_JOL B,86,2,Number - Amount,42,StudyProc3,77,Number - ?,take,,
D_JOL B,86,2,Location - Site,43,StudyProc3,55,Location - ?,where,,
D_JOL B,86,2,Dump - Waste,44,StudyProc3,33,Dump - ?,trash,,
D_JOL B,86,2,Trial - Jury,45,StudyProc3,77,Trial - ?,jury,,
D_JOL B,86,2,Architecture - Design,46,StudyProc3,55,Architecture - ?,study,,
D_JOL B,86,2,Grill -Bar,47,StudyProc3,55,Grill - ?,heat,,
D_JOL B,86,2,Kidney - Liver,48,StudyProc3,77,Kidney - ?,liver,,
D_JOL B,86,2,Begin - End,49,StudyProc3,88,Begin - ?,end,,
D_JOL B,86,2,Blow - Wind,50,StudyProc3,55,Blow - ?,dry,,
D_JOL B,86,2,Pop - Soda,51,StudyProc3,55,Pop - ?,out,,
D_JOL B,86,2,Wine - Cheese,52,StudyProc3,77,Wine - ?,chesse,,
D_JOL B,86,2,Bathroom - Toilet,53,StudyProc3,3,Bathroom - ?,closet,,
D_JOL B,86,2,Choice - Decision,54,StudyProc3,33,Choice - ?,order,,
D_JOL B,86,2,Shoe - Foot,55,StudyProc3,66,Shoe - ?,lace,,
D_JOL B,86,2,Lettuce - Salad,56,StudyProc3,88,Lettuce - ?,salad,,
D_JOL B,86,2,Past - Future,57,StudyProc3,77,Past - ?,future,,
D_JOL B,86,2,Honey - Bee,58,StudyProc3,77,Honey - ?,bee,,
D_JOL B,86,2,Baby - Child,59,StudyProc3,44,Baby - ?,set,,
D_JOL B,86,2,Circle - Round,60,StudyProc3,55,Circle - ?,around,,
D_JOL B,86,2,Pusher - Clutter,61,StudyProc3,88,Pusher - ?,love,,
D_JOL B,86,2,Dietary - Sacking,62,StudyProc3,77,Dietary - ?,eat,,
D_JOL B,86,2,Park - Hungry,63,StudyProc3,55,Park - ?,ball,,
D_JOL B,86,2,Lift - Woman,64,StudyProc3,,Lift - ?,weight,,
D_JOL B,86,2,Soon - Belt,65,StudyProc3,88,Soon - ?,later,,
D_JOL B,86,2,Discover - Floor,66,StudyProc3,66,Discover - ?,know,,
D_JOL B,86,2,Death - Business,67,StudyProc3,88,Death - ?,note,,
D_JOL B,86,2,Debate - Sight,68,StudyProc3,55,Debate - ?,dicussion,,
D_JOL B,86,2,Artery - Bronze,69,StudyProc3,77,Artery - ?,bow,,
D_JOL B,86,2,Fix - Hand,70,StudyProc3,77,Fix - ?,problem,,
D_JOL B,86,2,Machine - Position,71,StudyProc3,33,Machine - ?,postion,,
D_JOL B,86,2,Happy - Car,72,StudyProc3,77,Happy - ?,sad,,
D_JOL B,86,2,Allow - Tuck,73,StudyProc3,77,Allow - ?,enter,,
D_JOL B,86,2,Art - Lion,74,StudyProc3,6,Art - ?,painting,,
D_JOL B,86,2,Strong - Accident,75,StudyProc3,77,Strong - ?,weak,,
D_JOL B,86,2,Sugar - Riddle,76,StudyProc3,77,Sugar - ?,cake,,
D_JOL B,86,2,Valley - Add,77,StudyProc3,88,Valley - ?,river,,
D_JOL B,86,2,Cash - Would,78,StudyProc3,77,Cash - ?,money,,
D_JOL B,86,2,Hide - Sick,79,StudyProc3,577,Hide - ?,snake,,
D_JOL B,86,2,King - Vase,80,StudyProc3,55,King - ?,lion,,
D_JOL C,87,2,Flip - Turn,1,StudyProc5,9,Flip - ?,tose,,
D_JOL C,87,2,Windshield - Car,2,StudyProc5,90,Windsield - ?,car,,
D_JOL C,87,2,Villain - Bad,3,StudyProc5,90,Villian - ?,hero,,
D_JOL C,87,2,Penguin - Bird,4,StudyProc5,90,Penguin - ?,bird,,
D_JOL C,87,2,Actress - Star,5,StudyProc5,98,Actress - ?,pretty,,
D_JOL C,87,2,Thimble - Thread,6,StudyProc5,7,Thimble - ?,sow,,
D_JOL C,87,2,Revenge - Even,7,StudyProc5,90,Revenge - ?,even,,
D_JOL C,87,2,Balloon - Pop,8,StudyProc5,90,Balloon - ?,pop,,
D_JOL C,87,2,Strawberry - Fruit,9,StudyProc5,0,Strawberry - ?,cherry,,
D_JOL C,87,2,Favorite - Best,10,StudyProc5,90,Favorite - ?,idk,,
D_JOL C,87,2,Panther - Cat,11,StudyProc5,0,Panther - ?,cat,,
D_JOL C,87,2,Breakable - Glass,12,StudyProc5,90,Breakable - ?,jar,,
D_JOL C,87,2,Coffin - Dead,13,StudyProc5,90,Coffin - ?,dead,,
D_JOL C,87,2,Aircraft - Plane,14,StudyProc5,90,Aircraft - ?,fly,,
D_JOL C,87,2,Sardine - Fish,15,StudyProc5,90,Sardine - ?,can,,
D_JOL C,87,2,League - Baseball,16,StudyProc5,90,League - ?,team,,
D_JOL C,87,2,Banker - Money,17,StudyProc5,9,Banker - ?,idk,,
D_JOL C,87,2,Truthful - Honest,18,StudyProc5,90,Truthful - ?,honest,,
D_JOL C,87,2,Nap - Sleep,19,StudyProc5,90,Nap - ?,sleep,,
D_JOL C,87,2,Brawl - Fight,20,StudyProc5,90,Brawl - ?,fight,,
D_JOL C,87,2,Long - Extension,21,StudyProc5,90,Long - ?,idk,,
D_JOL C,87,2,Game - Clue,22,StudyProc5,90,Game - ?,clue,,
D_JOL C,87,2,Tie - Shoelace,23,StudyProc5,90,Tie - ?,suit,,
D_JOL C,87,2,Myster - Detective,24,StudyProc5,90,Mystery - ?,game,,
D_JOL C,87,2,End - Adjourn,25,StudyProc5,8,End - ?,begining,,
D_JOL C,87,2,Dog - Furry,26,StudyProc5,90,Dog - ?,cat,,
D_JOL C,87,2,Trash - Litter,27,StudyProc5,90,Trash - ?,garbage,,
D_JOL C,87,2,Red - Cherry,28,StudyProc5,90,Red - ?,blue,,
D_JOL C,87,2,Head - Scalp,29,StudyProc5,90,Head - ?,ache,,
D_JOL C,87,2,Car - Driver,30,StudyProc5,90,Car - ?,accident,,
D_JOL C,87,2,Cut - Chop,31,StudyProc5,90,Cut - ?,destroy,,
D_JOL C,87,2,Donkey - Mule,32,StudyProc5,90,Donkey - ?,horse,,
D_JOL C,87,2,Paper - Document,33,StudyProc5,90,Paper - ?,document,,
D_JOL C,87,2,Smell - Incense,34,StudyProc5,9,Smell - ?,sniff,,
D_JOL C,87,2,Eat - Dine,35,StudyProc5,90,Eat - ?,hungry,,
D_JOL C,87,2,Scissors - Shears,36,StudyProc5,90,Scissors - ?,paper,,
D_JOL C,87,2,Fight - Feud,37,StudyProc5,90,Fight - ?,dul,,
D_JOL C,87,2,Plant - Cactus,38,StudyProc5,90,Plant - ?,grow,,
D_JOL C,87,2,Cold - Chill,39,StudyProc5,90,Cold - ?,hot,,
D_JOL C,87,2,Love - Affection,40,StudyProc5,8,Love - ?,admire,,
D_JOL C,87,2,Shave - Razor,41,StudyProc5,90,Shave - ?,razer,,
D_JOL C,87,2,Equal - Rights,42,StudyProc5,89,Equal - ?,sae,,
D_JOL C,87,2,Jar - Mason,43,StudyProc5,90,Jar - ?,mason,,
D_JOL C,87,2,Wax - Candle,44,StudyProc5,90,Wax - ?,candle,,
D_JOL C,87,2,Bracelet - Wrist,45,StudyProc5,90,Bracelet - ?,band,,
D_JOL C,87,2,Carbon - Element,46,StudyProc5,90,Carbon - ?,monoxide,,
D_JOL C,87,2,Away - Gone,47,StudyProc5,90,Away - ?,gone,,
D_JOL C,87,2,Drink - Water,48,StudyProc5,90,Drink - ?,p,,
D_JOL C,87,2,Ground - Earth,49,StudyProc5,9,Ground - ?,sarfice,,
D_JOL C,87,2,Lonely - Alone,50,StudyProc5,90,Lonely - ?,sad,,
D_JOL C,87,2,Seatbelt - Safety,51,StudyProc5,90,Seatbelt - ?,safe,,
D_JOL C,87,2,Lie - Truth,52,StudyProc5,90,Lie - ?,decite,,
D_JOL C,87,2,Communication - Phone,53,StudyProc5,90,Communication - ?,talk,,
D_JOL C,87,2,Reel - Rod,54,StudyProc5,90,Reel - ?,fish,,
D_JOL C,87,2,Tick - Flea,55,StudyProc5,90,Tick - ?,tock,,
D_JOL C,87,2,Noise - Loud,56,StudyProc5,90,Noise - ?,hear,,
D_JOL C,87,2,Have - Own,57,StudyProc5,90,Temper - ?,tantrum,,
D_JOL C,87,2,Temper - Tantrum,58,StudyProc5,90,Have - ?,need,,
D_JOL C,87,2,Tan - Sun,59,StudyProc5,90,Tan - ?,glow,,
D_JOL C,87,2,Maroon - Justice,60,StudyProc5,8,Maroon - ?,color,,
D_JOL C,87,2,Cloth - Stretch,61,StudyProc5,9,Cloth - ?,scissors,,
D_JOL C,87,2,Election - Maze,62,StudyProc5,3,Election - ?,vote,,
D_JOL C,87,2,Charm - Vehicle,63,StudyProc5,1,Charm - ?,braclet,,
D_JOL C,87,2,Obtain - Meat,64,StudyProc5,8,Obtain - ?,get,,
D_JOL C,87,2,Able - Crackle,65,StudyProc5,7,Able - ?,caine,,
D_JOL C,87,2,Shake - Shell,66,StudyProc5,5,Shake - ?,stir,,
D_JOL C,87,2,Fiction - Listen,67,StudyProc5,8,Fiction - ?,library,,
D_JOL C,87,2,Joke - Keys,68,StudyProc5,7,Joke - ?,funny,,
D_JOL C,87,2,Hate - Name,69,StudyProc5,7,Hate - ?,love,,
D_JOL C,87,2,Bang - Fuzzy,70,StudyProc5,6,Bang - ?,music,,
D_JOL C,87,2,Clear - Moat,71,StudyProc5,8,Clear - ?,sight,,
D_JOL C,87,2,Wet - Dry,72,StudyProc5,90,Wet - ?,dry,,
D_JOL C,87,2,Steak - Give,73,StudyProc5,9,Steak - ?,chew,,
D_JOL C,87,2,Late - Early,74,StudyProc5,,Clothes - ?,dressed,,
D_JOL C,87,2,Toil - Lease,75,StudyProc5,7,Toil - ?,thimble,,
D_JOL C,87,2,Sign - Loan,76,StudyProc5,9,Sign - ?,idk,,
D_JOL C,87,2,Ounce - Both,77,StudyProc5,9,Ounce - ?,pound,,
D_JOL C,87,2,Morning - Temperature,78,StudyProc5,7,Morning - ?,evening,,
D_JOL C,87,2,Children - Mirror,79,StudyProc5,7,Children - ?,play,,
D_JOL C,87,2,Main - Scar,80,StudyProc5,9,Main - ?,end,,
D_JOL C,87,1,Enough - Full,1,StudyProc3,70,Enough - ?,ik,,
D_JOL C,87,1,Sip - Drink,2,StudyProc3,90,Sip - ?,drink,,
D_JOL C,87,1,Cave - Dark,3,StudyProc3,90,Cave - ?,mountain,,
D_JOL C,87,1,Seize - Take,4,StudyProc3,56,Seize - ?,stand,,
D_JOL C,87,1,Growth - Height,5,StudyProc3,90,Growth - ?,big,,
D_JOL C,87,1,Word - Sentence,6,StudyProc3,80,Word - ?,speak,,
D_JOL C,87,1,Wasp - Bug,7,StudyProc3,90,Wasp - ?,sting,,
D_JOL C,87,1,Division - Math,8,StudyProc3,80,Division - ?,subtraction,,
D_JOL C,87,1,Attorney - Law,9,StudyProc3,80,Attorney - ?,law,,
D_JOL C,87,1,Fantastic - Great,10,StudyProc3,90,Fantastic - ?,great,,
D_JOL C,87,1,Latch - Key,11,StudyProc3,90,Latch - ?,lock,,
D_JOL C,87,1,Chili - Hot,12,StudyProc3,10,Chili - ?,spicy,,
D_JOL C,87,1,Racket - Ball,13,StudyProc3,70,Racket - ?,ball,,
D_JOL C,87,1,Chore - Work,14,StudyProc3,40,Chore - ?,work,,
D_JOL C,87,1,Famine - Hunger,15,StudyProc3,100,Famine - ?,hunger,,
D_JOL C,87,1,Drowsy - Sleep,16,StudyProc3,70,Drowsy - ?,sleep,,
D_JOL C,87,1,Stench - Smell,17,StudyProc3,90,Stench - ?,smell,,
D_JOL C,87,1,Attire - Clothes,18,StudyProc3,90,Attire - ?,dressup,,
D_JOL C,87,1,Pilot - Plane,19,StudyProc3,90,Pilot - ?,crew,,
D_JOL C,87,1,Blaze - Fire,20,StudyProc3,80,Blaze - ?,fire,,
D_JOL C,87,1,Bad - Delinquent,21,StudyProc3,67,Bad - ?,good,,
D_JOL C,87,1,Stomach - Digestion,22,StudyProc3,100,Stomach - ?,ache,,
D_JOL C,87,1,Money - Wage,23,StudyProc3,0,Money - ?,gone,,
D_JOL C,87,1,News - Editor,24,StudyProc3,90,News - ?,paper,,
D_JOL C,87,1,Sting - Hornet,25,StudyProc3,90,Sting - ?,bee,,
D_JOL C,87,1,Cold - Bitter,26,StudyProc3,50,Cold - ?,hot,,
D_JOL C,87,1,Plant - Root,27,StudyProc3,90,Plant - ?,farm,,
D_JOL C,87,1,Bird - Swan,28,StudyProc3,78,Bird - ?,seed,,
D_JOL C,87,1,Dog - Paw,29,StudyProc3,90,Dog - ?,fetch,,
D_JOL C,87,1,Out - Way,30,StudyProc3,14,Out - ?,in,,
D_JOL C,87,1,Clean - Hygiene,31,StudyProc3,90,Clean - ?,cloths,,
D_JOL C,87,1,Water - Bridge,32,StudyProc3,80,Water- ?,cold,,
D_JOL C,87,1,Rock - Geology,33,StudyProc3,80,Rock - ?,paper,,
D_JOL C,87,1,War - Revolution,34,StudyProc3,70,War - ?,invasion,,
D_JOL C,87,1,Talk - Discussion,35,StudyProc3,70,Talk - ?,speak,,
D_JOL C,87,1,Cow - Herd,36,StudyProc3,90,Cow - ?,chicken,,
D_JOL C,87,1,Card - Credit,37,StudyProc3,80,Card - ?,swipe,,
D_JOL C,87,1,Flower - Orchid,38,StudyProc3,60,Flower - ?,vase,,
D_JOL C,87,1,Fish - Tuna,39,StudyProc3,70,Fish - ?,catch,,
D_JOL C,87,1,Hammer - Chisel,40,StudyProc3,90,Hammer - ?,nail,,
D_JOL C,87,1,Assignment - Due,41,StudyProc3,90,Amount - ?,debit,,
D_JOL C,87,1,Amount - Number,42,StudyProc3,90,Assignment - ?,paper,,
D_JOL C,87,1,Site - Location,43,StudyProc3,90,Site - ?,location,,
D_JOL C,87,1,Waste - Dump,44,StudyProc3,90,Waste - ?,garbage,,
D_JOL C,87,1,Jury - Trial,45,StudyProc3,90,Jury - ?,law,,
D_JOL C,87,1,Design - Architecture,46,StudyProc3,0,Design - ?,create,,
D_JOL C,87,1,Bar - Grill,47,StudyProc3,80,Bar - ?,drink,,
D_JOL C,87,1,Liver - Kidney,48,StudyProc3,80,Liver - ?,lung,,
D_JOL C,87,1,End - Begin,49,StudyProc3,67,End - ?,begin,,
D_JOL C,87,1,Wind - Blow,50,StudyProc3,80,Wind - ?,sound,,
D_JOL C,87,1,Soda - Pop,51,StudyProc3,90,Soda - ?,pop,,
D_JOL C,87,1,Cheese - Wine,52,StudyProc3,100,Cheese - ?,mouse,,
D_JOL C,87,1,Toilet - Bathroom,53,StudyProc3,100,Toilet - ?,paper,,
