ExperimentName,Subject,Group,Block,Trial,STIM,TASK,Switch,Congruent,CVOE,Response,Key,PCVstim.RT
CVOE_B,6,1,1,29,H 49,,,TRUE,OE,p,q,615
CVOE_B,6,1,1,30,S 18,,,FALSE,OE,p,p,1618
CVOE_B,6,1,1,31,H 51,,,TRUE,OE,q,q,677
CVOE_B,6,1,1,32,U 14,,,TRUE,OE,p,p,1182
CVOE_B,6,1,1,33,E 02,,,TRUE,OE,p,p,884
CVOE_B,6,1,1,34,J 26,,,FALSE,OE,p,p,860
CVOE_B,6,1,1,35,D 24,,,FALSE,OE,p,p,687
CVOE_B,6,1,1,36,O 50,,,TRUE,OE,p,p,1042
CVOE_B,6,1,1,37,U 16,,,TRUE,OE,p,p,587
CVOE_B,6,1,1,38,O 15,,,FALSE,OE,q,q,849
CVOE_B,6,1,1,39,D 32,,,FALSE,OE,p,p,1412
CVOE_B,6,1,1,40,S 67,,,TRUE,OE,q,q,671
CVOE_B,6,1,1,41,J 74,,,FALSE,OE,p,p,1053
CVOE_B,6,1,1,42,D 92,,,FALSE,OE,p,p,1216
CVOE_B,6,1,1,43,A 65,,,FALSE,OE,q,q,644
CVOE_B,6,1,1,44,I 87,,,FALSE,OE,q,q,828
CVOE_B,6,1,1,45,H 61,,,TRUE,OE,q,q,1202
CVOE_B,6,1,1,46,E 59,,,FALSE,OE,q,q,915
CVOE_B,6,1,1,47,I 33,,,FALSE,OE,q,q,827
CVOE_B,6,1,1,48,O 90,,,TRUE,OE,p,p,681
CVOE_B,6,1,1,49,U 51,,,FALSE,OE,q,q,753
CVOE_B,6,1,1,50,A 10,,,TRUE,OE,p,p,575
CVOE_B,6,1,1,51,E 50,,,TRUE,OE,p,p,786
CVOE_B,6,1,1,52,D 92,,,FALSE,OE,p,p,704
CVOE_B,6,1,1,53,E 60,,,TRUE,OE,p,p,630
CVOE_B,6,1,1,54,A 95,,,FALSE,OE,q,q,660
CVOE_B,6,1,1,55,E 64,,,TRUE,OE,p,p,623
CVOE_B,6,1,1,56,P 20,,,FALSE,OE,p,p,613
CVOE_B,6,1,1,57,S 06,,,FALSE,OE,p,p,1080
CVOE_B,6,1,1,58,P 64,,,FALSE,OE,p,p,880
CVOE_B,6,1,1,59,U 70,,,TRUE,OE,p,p,641
CVOE_B,6,1,1,60,S 16,,,FALSE,OE,p,p,649
CVOE_B,6,1,1,61,E 35,,,FALSE,OE,q,q,637
CVOE_B,6,1,1,62,I 93,,,FALSE,OE,q,q,2349
CVOE_B,6,1,1,63,D 63,,,TRUE,OE,q,q,747
CVOE_B,6,1,1,64,U 89,,,FALSE,OE,q,q,929
CVOE_B,6,1,1,65,E 91,,,FALSE,OE,q,q,828
CVOE_B,6,1,1,66,A 12,,,TRUE,OE,p,p,754
CVOE_B,6,1,1,67,P 56,,,FALSE,OE,p,p,835
CVOE_B,6,1,1,68,S 65,,,TRUE,OE,q,q,603
CVOE_B,6,1,1,69,P 07,,,TRUE,OE,q,q,956
CVOE_B,6,1,1,70,I 77,,,FALSE,OE,q,q,820
CVOE_B,6,1,1,71,J 19,,,TRUE,OE,q,q,762
CVOE_B,6,1,1,72,O 59,,,FALSE,OE,q,q,715
CVOE_B,6,1,1,73,J 15,,,TRUE,OE,q,q,651
CVOE_B,6,1,1,74,I 89,,,FALSE,OE,q,q,838
CVOE_B,6,1,1,75,O 97,,,FALSE,OE,q,q,1199
CVOE_B,6,1,1,76,A 92,,,TRUE,OE,p,p,743
CVOE_B,6,1,1,77,J 90,,,FALSE,OE,p,p,645
CVOE_B,6,1,1,78,H 65,,,TRUE,OE,q,q,782
CVOE_B,6,1,1,79,H 17,,,TRUE,OE,q,q,891
CVOE_B,6,1,1,80,S 26,,,FALSE,OE,p,p,775
CVOE_B,6,1,1,81,D 56,,,FALSE,OE,p,p,810
CVOE_B,6,1,1,82,I 91,,,FALSE,OE,q,q,637
CVOE_B,6,1,1,83,J 11,,,TRUE,OE,q,q,749
CVOE_B,6,1,1,84,O 28,,,TRUE,OE,p,p,1307
CVOE_B,6,1,1,85,H 29,,,TRUE,OE,q,q,593
CVOE_B,6,1,1,86,J 25,,,TRUE,OE,q,q,711
CVOE_B,6,1,1,87,A 73,,,FALSE,OE,q,q,877
CVOE_B,6,1,1,88,J 63,,,TRUE,OE,q,q,597
CVOE_B,6,1,1,89,U 84,,,TRUE,OE,p,p,766
CVOE_B,6,1,1,90,A 58,,,TRUE,OE,p,p,846
CVOE_B,6,1,1,91,S 43,,,TRUE,OE,q,q,727
CVOE_B,6,1,1,92,H 54,,,FALSE,OE,p,p,735
CVOE_B,6,1,1,93,D 4,,,FALSE,OE,p,p,1298
CVOE_B,6,1,1,94,J 75,,,TRUE,OE,q,q,982
CVOE_B,6,1,1,95,D 19,,,TRUE,OE,q,q,772
CVOE_B,6,1,1,96,J 38,,,FALSE,OE,p,p,727
CVOE_B,6,1,1,97,I 56,,,TRUE,OE,p,p,1042
CVOE_B,6,1,1,98,P 87,,,TRUE,OE,q,q,651
CVOE_B,6,1,1,99,O 80,,,TRUE,OE,p,p,574
CVOE_B,6,1,1,100,U 60,,,TRUE,OE,p,p,649
CVOE_B,6,1,1,101,P 48,,,FALSE,OE,p,p,604
CVOE_B,6,1,1,102,H 64,,,FALSE,OE,p,p,676
CVOE_B,6,1,1,103,A 13,,,FALSE,OE,q,q,653
CVOE_B,6,1,1,104,H 68,,,FALSE,OE,p,p,768
CVOE_B,6,1,1,105,E 16,,,TRUE,OE,p,p,867
CVOE_B,6,1,1,106,S 71,,,TRUE,OE,q,q,2569
CVOE_B,6,1,2,11,A 71,,,FALSE,CV,p,p,5563
CVOE_B,6,1,2,12,I 66,,,TRUE,CV,p,p,1477
CVOE_B,6,1,2,13,S 30,,,FALSE,CV,q,q,894
CVOE_B,6,1,2,14,D 20,,,FALSE,CV,q,q,1961
CVOE_B,6,1,2,15,I 31,,,FALSE,CV,p,p,978
CVOE_B,6,1,2,16,P 16,,,FALSE,CV,q,q,885
CVOE_B,6,1,2,17,A 49,,,FALSE,CV,p,p,934
CVOE_B,6,1,2,18,O 64,,,TRUE,CV,p,p,721
CVOE_B,6,1,2,19,D 02,,,FALSE,CV,q,q,770
CVOE_B,6,1,2,20,P 81,,,TRUE,CV,q,q,805
CVOE_B,6,1,2,21,J 58,,,FALSE,CV,q,q,749
CVOE_B,6,1,2,22,A 22,,,TRUE,CV,p,p,763
CVOE_B,6,1,2,23,J 72,,,FALSE,CV,q,q,972
CVOE_B,6,1,2,24,P 91,,,TRUE,CV,q,q,1671
CVOE_B,6,1,2,25,E 19,,,FALSE,CV,p,p,773
CVOE_B,6,1,2,26,I 30,,,TRUE,CV,p,p,936
CVOE_B,6,1,2,27,D 91,,,TRUE,CV,q,q,675
CVOE_B,6,1,2,28,O 48,,,TRUE,CV,p,p,892
CVOE_B,6,1,2,29,A 89,,,FALSE,CV,p,p,807
CVOE_B,6,1,2,30,U 11,,,FALSE,CV,p,p,882
CVOE_B,6,1,2,31,I 76,,,TRUE,CV,p,p,715
CVOE_B,6,1,2,32,U 89,,,FALSE,CV,p,p,859
CVOE_B,6,1,2,33,D 63,,,TRUE,CV,q,q,654
CVOE_B,6,1,2,34,H 70,,,FALSE,CV,q,q,1257
CVOE_B,6,1,2,35,D 48,,,FALSE,CV,q,q,1205
CVOE_B,6,1,2,36,P 56,,,FALSE,CV,q,q,1117
CVOE_B,6,1,2,37,O 77,,,FALSE,CV,p,p,606
CVOE_B,6,1,2,38,P 42,,,FALSE,CV,q,q,1230
CVOE_B,6,1,2,39,H 22,,,FALSE,CV,q,q,2244
CVOE_B,6,1,2,40,E 42,,,TRUE,CV,p,p,654
CVOE_B,6,1,2,41,J 28,,,FALSE,CV,q,q,657
CVOE_B,6,1,2,42,E 95,,,FALSE,CV,p,p,604
CVOE_B,6,1,2,43,S 63,,,TRUE,CV,q,q,668
CVOE_B,6,1,2,44,H 50,,,FALSE,CV,q,q,746
CVOE_B,6,1,2,45,S 33,,,TRUE,CV,p,q,696
CVOE_B,6,1,2,46,P 57,,,TRUE,CV,q,q,3707
CVOE_B,6,1,2,47,E 23,,,FALSE,CV,p,p,850
CVOE_B,6,1,2,48,S 61,,,TRUE,CV,q,q,2413
CVOE_B,6,1,2,49,U 67,,,FALSE,CV,p,p,761
CVOE_B,6,1,2,50,H 32,,,FALSE,CV,q,q,913
CVOE_B,6,1,2,51,U 50,,,TRUE,CV,p,p,679
CVOE_B,6,1,2,52,O 49,,,FALSE,CV,p,p,920
CVOE_B,6,1,2,53,U 32,,,TRUE,CV,p,p,688
CVOE_B,6,1,2,54,J 78,,,FALSE,CV,q,q,747
CVOE_B,6,1,2,55,S 54,,,FALSE,CV,q,q,881
CVOE_B,6,1,2,56,J 27,,,TRUE,CV,q,q,762
CVOE_B,6,1,2,57,S 06,,,FALSE,CV,q,q,906
CVOE_B,6,1,2,58,D 67,,,TRUE,CV,q,q,744
CVOE_B,6,1,2,59,A 79,,,FALSE,CV,p,p,766
CVOE_B,6,1,2,60,S 52,,,FALSE,CV,q,q,894
CVOE_B,6,1,2,61,U 16,,,TRUE,CV,p,p,874
CVOE_B,6,1,2,62,O 82,,,TRUE,CV,p,p,1402
CVOE_B,6,1,2,63,H 87,,,TRUE,CV,q,q,779
CVOE_B,6,1,2,64,I 32,,,TRUE,CV,p,p,894
CVOE_B,6,1,2,65,U 37,,,FALSE,CV,p,p,752
CVOE_B,6,1,2,66,I 42,,,TRUE,CV,p,p,2095
CVOE_B,6,1,2,67,D 65,,,TRUE,CV,q,q,875
CVOE_B,6,1,2,68,U 77,,,FALSE,CV,p,p,691
CVOE_B,6,1,2,69,E 12,,,TRUE,CV,p,p,758
CVOE_B,6,1,2,70,I 60,,,TRUE,CV,p,p,783
CVOE_B,6,1,2,71,J 36,,,FALSE,CV,q,q,741
CVOE_B,6,1,2,72,H 75,,,TRUE,CV,q,q,802
CVOE_B,6,1,2,73,I 50,,,TRUE,CV,p,p,675
CVOE_B,6,1,2,74,E 99,,,FALSE,CV,p,p,907
CVOE_B,6,1,2,75,A 86,,,TRUE,CV,p,p,873
CVOE_B,6,1,2,76,U 48,,,TRUE,CV,p,p,791
CVOE_B,6,1,2,77,E 01,,,FALSE,CV,p,p,693
CVOE_B,6,1,2,78,A 78,,,TRUE,CV,p,p,752
CVOE_B,6,1,2,79,P 60,,,FALSE,CV,q,q,814
CVOE_B,6,1,2,80,E 43,,,FALSE,CV,p,p,673
CVOE_B,6,1,2,81,D 69,,,TRUE,CV,q,q,1798
CVOE_B,6,1,2,82,H 11,,,TRUE,CV,q,q,935
CVOE_B,6,1,2,83,P 43,,,TRUE,CV,q,q,955
CVOE_B,6,1,2,84,O 67,,,FALSE,CV,p,p,660
CVOE_B,6,1,2,85,S 91,,,FALSE,CV,q,q,678
CVOE_B,6,1,2,86,J 68,,,TRUE,CV,q,q,1574
CVOE_B,6,1,2,87,S 47,,,FALSE,CV,q,q,499
CVOE_B,6,1,2,88,I 81,,,TRUE,CV,p,p,678
CVOE_B,6,1,2,89,J 39,,,FALSE,CV,q,q,806
CVOE_B,6,1,2,90,A 11,,,TRUE,CV,p,p,663
CVOE_B,6,1,2,91,O 76,,,FALSE,CV,p,p,1491
CVOE_B,6,1,2,92,A 62,,,FALSE,CV,p,p,720
CVOE_B,6,1,2,93,O 27,,,TRUE,CV,p,p,920
CVOE_B,6,1,2,94,E 66,,,FALSE,CV,p,p,641
CVOE_B,6,1,2,95,J 62,,,TRUE,CV,q,q,769
CVOE_B,6,1,2,96,H 72,,,TRUE,CV,q,q,620
CVOE_B,6,1,2,97,E 49,,,TRUE,CV,p,p,530
CVOE_B,6,1,2,98,D 52,,,TRUE,CV,q,q,653
CVOE_B,6,1,2,99,H 62,,,TRUE,CV,q,q,568
CVOE_B,6,1,2,100,I 11,,,TRUE,CV,p,p,660
CVOE_B,6,1,2,101,A 98,,,FALSE,CV,p,p,1054
CVOE_B,6,1,2,102,H 29,,,FALSE,CV,q,q,890
CVOE_B,6,1,2,103,E 83,,,TRUE,CV,p,p,789
CVOE_B,6,1,2,104,D 43,,,FALSE,CV,q,q,1587
CVOE_B,6,1,2,105,P 45,,,TRUE,CV,q,q,681
CVOE_B,6,1,2,106,J 17,,,TRUE,CV,q,q,546
CVOE_B,6,1,3,11,U 38,Number,N,TRUE,OE,p,p,4646
CVOE_B,6,1,3,12,P 73,Number,N,TRUE,OE,q,q,1121
CVOE_B,6,1,3,13,U 95,Letter,Y,FALSE,CV,p,p,1778
CVOE_B,6,1,3,14,J 61,Number,Y,TRUE,OE,q,p,1621
CVOE_B,6,1,3,15,D 51,Number,N,TRUE,OE,q,p,916
CVOE_B,6,1,3,16,S 28,Number,N,FALSE,OE,p,q,956
CVOE_B,6,1,3,17,A 56,Letter,Y,TRUE,CV,p,q,1374
CVOE_B,6,1,3,18,H 78,Letter,N,FALSE,CV,q,q,984
CVOE_B,6,1,3,19,P 92,Letter,N,FALSE,CV,q,q,2967
CVOE_B,6,1,3,20,E 05,Number,Y,FALSE,OE,q,p,2290
CVOE_B,6,1,3,21,P 57,Letter,Y,TRUE,CV,q,p,3191
CVOE_B,6,1,3,22,D 88,Number,Y,FALSE,OE,p,p,1973
CVOE_B,6,1,3,23,O 89,Letter,Y,FALSE,CV,p,p,1641
CVOE_B,6,1,3,24,U 43,Number,Y,FALSE,OE,q,q,3922
CVOE_B,6,1,3,25,H 10,Number,N,FALSE,OE,p,q,2003
CVOE_B,6,1,3,26,S 07,Letter,Y,TRUE,CV,q,q,1532
CVOE_B,6,1,3,27,J 10,Letter,N,FALSE,CV,q,p,984
CVOE_B,6,1,3,28,H 54,Number,Y,FALSE,OE,p,q,2270
CVOE_B,6,1,3,29,E 99,Number,N,FALSE,OE,q,q,1195
CVOE_B,6,1,3,30,J 36,Letter,Y,FALSE,CV,q,p,1493
CVOE_B,6,1,3,31,I 94,Letter,N,TRUE,CV,p,p,1159
CVOE_B,6,1,3,32,A 82,Letter,N,TRUE,CV,p,q,1257
CVOE_B,6,1,3,33,H 79,Number,Y,TRUE,OE,q,q,4355
CVOE_B,6,1,3,34,J 60,Number,N,FALSE,OE,p,p,1173
CVOE_B,6,1,3,35,S 28,Letter,Y,FALSE,CV,q,p,2153
CVOE_B,6,1,3,36,P 11,Number,Y,TRUE,OE,q,q,1282
CVOE_B,6,1,3,37,D 39,Number,N,TRUE,OE,q,p,2114
CVOE_B,6,1,3,38,E 90,Number,N,TRUE,OE,p,q,963
CVOE_B,6,1,3,39,I 38,Number,N,TRUE,OE,p,q,1068
CVOE_B,6,1,3,40,S 35,Letter,Y,TRUE,CV,q,p,1371
CVOE_B,6,1,3,41,D 41,Number,Y,TRUE,OE,q,p,1589
CVOE_B,6,1,3,42,E 06,Number,N,TRUE,OE,p,p,1107
CVOE_B,6,1,3,43,A 27,Number,N,FALSE,OE,q,p,3097
CVOE_B,6,1,3,44,U 95,Letter,Y,FALSE,CV,p,q,2061
CVOE_B,6,1,3,45,A 53,Letter,N,FALSE,CV,p,p,1156
CVOE_B,6,1,3,46,E 43,Letter,N,FALSE,CV,p,p,988
CVOE_B,6,1,3,47,P 05,Number,Y,TRUE,OE,q,p,2403
CVOE_B,6,1,3,48,O 19,Letter,Y,FALSE,CV,p,q,1795
CVOE_B,6,1,3,49,I 96,Number,Y,TRUE,OE,p,p,1557
CVOE_B,6,1,3,50,A 88,Number,N,TRUE,OE,p,q,981
CVOE_B,6,1,3,51,I 67,Number,N,FALSE,OE,q,p,1291
CVOE_B,6,1,3,52,D 40,Number,N,FALSE,OE,p,q,886
CVOE_B,6,1,3,53,P 79,Letter,Y,TRUE,CV,q,p,6633
CVOE_B,6,1,3,54,U 24,Number,Y,TRUE,OE,p,q,2140
CVOE_B,6,1,3,55,P 74,Number,N,FALSE,OE,p,p,1212
CVOE_B,6,1,3,56,E 70,Number,N,TRUE,OE,p,q,878
CVOE_B,6,1,3,57,S 27,Number,N,TRUE,OE,q,q,1062
CVOE_B,6,1,3,58,E 54,Letter,Y,TRUE,CV,p,p,1228
CVOE_B,6,1,3,59,A 53,Letter,N,FALSE,CV,p,q,930
CVOE_B,6,1,3,60,P 34,Letter,N,FALSE,CV,q,p,966
CVOE_B,6,1,3,61,D 74,Number,Y,FALSE,OE,p,q,1870
CVOE_B,6,1,3,62,A 03,Letter,Y,FALSE,CV,p,q,1828
CVOE_B,6,1,3,63,E 24,Number,Y,TRUE,OE,p,p,1644
CVOE_B,6,1,3,64,I 58,Letter,Y,TRUE,CV,p,q,1227
CVOE_B,6,1,3,65,D 77,Number,Y,TRUE,OE,q,q,4066
CVOE_B,6,1,3,66,S 75,Number,N,TRUE,OE,q,q,1233
CVOE_B,6,1,3,67,I 20,Letter,Y,TRUE,CV,p,p,1377
CVOE_B,6,1,3,68,J 52,Letter,N,FALSE,CV,q,q,997
CVOE_B,6,1,3,69,A 38,Number,Y,TRUE,OE,p,p,5894
CVOE_B,6,1,3,70,I 60,Letter,Y,TRUE,CV,p,p,2498
CVOE_B,6,1,3,71,S 51,Number,Y,TRUE,OE,q,p,1999
CVOE_B,6,1,3,72,D 63,Letter,Y,TRUE,CV,q,q,2375
CVOE_B,6,1,3,73,U 27,Letter,N,FALSE,CV,p,q,1172
CVOE_B,6,1,3,74,J 77,Letter,N,TRUE,CV,q,p,1799
CVOE_B,6,1,3,75,O 15,Number,Y,FALSE,OE,q,p,1199
CVOE_B,6,1,3,76,J 20,Letter,Y,FALSE,CV,q,q,1400
CVOE_B,6,1,3,77,U 97,Number,Y,FALSE,OE,q,p,4016
CVOE_B,6,1,3,78,H 03,Number,N,TRUE,OE,q,q,1885
CVOE_B,6,1,3,79,O 04,Letter,Y,TRUE,CV,p,q,1999
CVOE_B,6,1,3,80,E 10,Letter,N,TRUE,CV,p,p,1336
CVOE_B,6,1,3,81,I 52,Letter,N,TRUE,CV,p,p,874
CVOE_B,6,1,3,82,H 81,Number,Y,TRUE,OE,q,q,1163
CVOE_B,6,1,3,83,I 41,Number,N,FALSE,OE,q,p,907
CVOE_B,6,1,3,84,U 19,Letter,Y,FALSE,CV,p,q,1601
CVOE_B,6,1,3,85,O 17,Number,Y,FALSE,OE,q,p,2290
CVOE_B,6,1,3,86,A 10,Number,N,TRUE,OE,p,p,1535
CVOE_B,6,1,3,87,P 93,Letter,Y,TRUE,CV,q,p,1905
CVOE_B,6,1,3,88,E 59,Letter,N,FALSE,CV,p,q,2439
CVOE_B,6,1,3,89,O 53,Letter,N,FALSE,CV,q,p,1713
CVOE_B,6,1,3,90,A 96,Letter,N,TRUE,CV,p,q,905
CVOE_B,6,1,3,91,H 36,Letter,Y,FALSE,CV,q,p,847
CVOE_B,6,1,3,92,A 63,Letter,N,FALSE,CV,p,q,866
CVOE_B,6,1,3,93,I 38,Letter,N,TRUE,CV,p,q,1265
CVOE_B,6,1,3,94,O 51,Number,Y,FALSE,OE,q,q,4591
CVOE_B,6,1,3,95,J 26,Number,N,FALSE,OE,p,p,1214
CVOE_B,6,1,3,96,S 34,Letter,Y,FALSE,CV,q,q,1553
CVOE_B,6,1,3,97,U 85,Number,Y,FALSE,OE,q,p,978
CVOE_B,6,1,3,98,J 77,Number,N,TRUE,OE,q,q,933
CVOE_B,6,1,3,99,I 73,Letter,Y,FALSE,CV,p,q,1241
CVOE_B,6,1,3,100,H 46,Number,Y,FALSE,OE,p,p,1289
CVOE_B,6,1,3,101,D 04,Number,N,FALSE,OE,p,p,3028
CVOE_B,6,1,3,102,P 72,Letter,Y,FALSE,CV,q,q,843
CVOE_B,6,1,3,103,D 99,Number,Y,TRUE,OE,q,p,1372
CVOE_B,6,1,3,104,U 25,Letter,Y,FALSE,CV,p,q,1632
CVOE_B,6,1,3,105,O 32,Letter,N,TRUE,CV,p,q,1525
CVOE_B,6,1,3,106,E 80,Letter,N,TRUE,CV,p,q,839
CVOE_B,6,1,3,107,O 84,Number,Y,TRUE,OE,p,p,1239
CVOE_B,6,1,3,108,A 78,Number,N,TRUE,OE,p,q,999
CVOE_B,6,1,3,109,S 05,Number,N,TRUE,OE,q,p,1007
CVOE_B,6,1,3,110,U 35,Letter,Y,FALSE,CV,p,p,3083
CVOE_B,6,1,3,111,H 14,Letter,N,FALSE,CV,q,p,956
CVOE_B,6,1,3,112,U 15,Number,Y,FALSE,OE,q,q,1189
CVOE_B,6,1,3,113,E 36,Letter,Y,TRUE,CV,p,p,955
CVOE_B,6,1,3,114,P 70,Letter,N,FALSE,CV,q,p,923
CVOE_B,6,1,3,115,O 44,Number,Y,TRUE,OE,p,p,1044
CVOE_B,6,1,3,116,S 41,Letter,Y,TRUE,CV,q,q,2509
CVOE_B,6,1,3,117,D 83,Letter,N,TRUE,CV,q,p,1195
CVOE_B,6,1,3,118,J 39,Letter,N,TRUE,CV,q,p,708
CVOE_B,6,1,3,119,S 22,Number,Y,FALSE,OE,p,q,1098
CVOE_B,6,1,3,120,D 89,Letter,Y,TRUE,CV,q,p,885
CVOE_B,6,1,3,121,P 87,Letter,N,TRUE,CV,q,q,1341
CVOE_B,6,1,3,122,H 42,Letter,N,FALSE,CV,q,p,836
CVOE_B,6,1,3,123,S 49,Letter,N,TRUE,CV,q,p,877
CVOE_B,6,1,3,124,J 20,Number,Y,FALSE,OE,p,q,6660
CVOE_B,6,1,3,125,O 19,Letter,Y,FALSE,CV,p,q,2564
CVOE_B,6,1,3,126,H 50,Letter,N,FALSE,CV,q,p,1461
CVOE_B,6,1,3,127,I 68,Number,Y,TRUE,OE,p,p,1205
CVOE_B,6,1,3,128,J 72,Number,N,FALSE,OE,p,q,1101
CVOE_B,6,1,3,129,O 21,Number,N,FALSE,OE,q,q,874
CVOE_B,6,1,3,130,H 22,Number,N,FALSE,OE,p,p,867
CVOE_B,6,1,4,1,A 44,Letter,N,TRUE,CV,p,p,3826
CVOE_B,6,1,4,2,D 94,Letter,N,FALSE,CV,q,q,1457
CVOE_B,6,1,4,3,E 75,Number,Y,FALSE,OE,q,p,2116
CVOE_B,6,1,4,4,H 81,Number,N,TRUE,OE,p,q,997
CVOE_B,6,1,4,5,I 64,Letter,Y,TRUE,CV,p,q,3583
CVOE_B,6,1,4,6,J 54,Letter,N,FALSE,CV,q,p,1149
CVOE_B,6,1,4,7,O 23,Number,Y,FALSE,OE,q,p,1827
CVOE_B,6,1,4,8,P 05,Number,N,TRUE,OE,q,q,993
CVOE_B,6,1,4,9,S 34,Letter,Y,FALSE,CV,q,q,1379
CVOE_B,6,1,4,10,U 88,Letter,N,TRUE,CV,p,q,821
CVOE_B,6,1,4,11,A 70,Number,Y,TRUE,OE,p,q,1348
CVOE_B,6,1,4,12,D 12,Number,N,FALSE,OE,p,p,994
CVOE_B,6,1,4,13,E 79,Letter,Y,FALSE,CV,p,p,2146
CVOE_B,6,1,4,14,H 72,Letter,N,FALSE,CV,q,q,920
CVOE_B,6,1,4,15,I 41,Number,Y,FALSE,OE,q,p,1593
CVOE_B,6,1,4,16,J 63,Number,N,TRUE,OE,q,q,1226
CVOE_B,6,1,4,17,O 03,Letter,Y,FALSE,CV,p,q,1335
CVOE_B,6,1,4,18,P 75,Letter,N,TRUE,CV,p,p,1131
CVOE_B,6,1,4,19,S 61,Number,Y,TRUE,OE,q,q,4775
CVOE_B,6,1,4,20,U 28,Number,N,TRUE,OE,p,q,3220
CVOE_B,6,1,4,21,A 21,Letter,Y,FALSE,CV,p,p,2746
CVOE_B,6,1,4,22,D 18,Letter,N,FALSE,CV,q,p,1033
CVOE_B,6,1,4,23,E 35,Number,Y,FALSE,OE,q,q,1358
CVOE_B,6,1,4,24,H 62,Number,N,FALSE,OE,p,p,1279
CVOE_B,6,1,4,25,I 82,Letter,Y,TRUE,CV,p,q,1128
CVOE_B,6,1,4,26,J 78,Letter,N,FALSE,CV,q,q,947
CVOE_B,6,1,4,27,O 12,Number,Y,TRUE,OE,p,q,1016
CVOE_B,6,1,4,28,P 13,Number,N,TRUE,OE,q,p,988
CVOE_B,6,1,4,29,S 07,Letter,Y,TRUE,CV,q,p,1506
CVOE_B,6,1,4,30,U 36,Letter,N,TRUE,CV,p,q,896
CVOE_B,6,1,4,31,A 96,Number,Y,TRUE,OE,p,q,1907
CVOE_B,6,1,4,32,D 04,Number,N,FALSE,OE,p,p,1201
CVOE_B,6,1,4,33,E 60,Letter,Y,TRUE,CV,p,q,2738
CVOE_B,6,1,4,34,H 83,Letter,N,TRUE,CV,q,p,1126
CVOE_B,6,1,4,35,I 64,Number,Y,TRUE,OE,p,p,1678
CVOE_B,6,1,4,36,J 76,Number,N,FALSE,OE,p,p,1007
CVOE_B,6,1,4,37,O 78,Letter,Y,TRUE,CV,p,q,1402
CVOE_B,6,1,4,38,P 09,Letter,N,TRUE,CV,q,p,955
CVOE_B,6,1,4,39,S 72,Number,Y,FALSE,OE,p,p,1172
CVOE_B,6,1,4,40,U 47,Number,N,FALSE,OE,q,p,1007
CVOE_B,6,1,4,41,A 31,Letter,Y,FALSE,CV,p,q,1794
CVOE_B,6,1,4,42,D 96,Letter,N,FALSE,CV,q,p,1899
CVOE_B,6,1,4,43,E 40,Number,Y,TRUE,OE,p,q,1081
CVOE_B,6,1,4,44,H 79,Number,N,TRUE,OE,q,p,1074
CVOE_B,6,1,4,45,I 15,Letter,Y,FALSE,CV,p,p,1676
CVOE_B,6,1,4,46,J 07,Letter,N,TRUE,CV,q,p,819
CVOE_B,6,1,4,47,O 61,Number,Y,FALSE,OE,q,q,1265
CVOE_B,6,1,4,48,P 58,Number,N,FALSE,OE,p,p,1111
CVOE_B,6,1,4,49,S 37,Letter,Y,TRUE,CV,q,p,1301
CVOE_B,6,1,4,50,U 61,Letter,N,FALSE,CV,p,q,819
CVOE_B,6,1,4,51,A 17,Number,Y,FALSE,OE,q,p,1265
CVOE_B,6,1,4,52,D 85,Number,N,TRUE,OE,q,p,2159
CVOE_B,6,1,4,53,E 20,Letter,Y,TRUE,CV,p,p,2000
CVOE_B,6,1,4,54,H 86,Letter,N,FALSE,CV,q,p,1121
CVOE_B,6,1,4,55,I 21,Number,Y,FALSE,OE,q,q,1050
CVOE_B,6,1,4,56,J 29,Number,N,TRUE,OE,q,q,749
CVOE_B,6,1,4,57,O 13,Letter,Y,FALSE,CV,p,p,1731
CVOE_B,6,1,4,58,P 82,Letter,N,FALSE,CV,q,q,878
CVOE_B,6,1,4,59,S 72,Number,Y,FALSE,OE,p,p,1544
CVOE_B,6,1,4,60,U 84,Number,N,TRUE,OE,p,p,1045
CVOE_B,6,1,4,61,A 49,Letter,Y,FALSE,CV,p,q,1567
CVOE_B,6,1,4,62,D 91,Letter,N,TRUE,CV,q,q,1433
CVOE_B,6,1,4,63,E 99,Number,Y,FALSE,OE,q,p,2146
CVOE_B,6,1,4,64,H 16,Number,N,FALSE,OE,p,q,1240
CVOE_B,6,1,4,65,I 45,Letter,Y,FALSE,CV,p,q,1297
CVOE_B,6,1,4,66,J 70,Letter,N,FALSE,CV,q,q,756
CVOE_B,6,1,4,67,O 22,Number,Y,TRUE,OE,p,q,4606
CVOE_B,6,1,4,68,P 41,Number,N,TRUE,OE,q,q,1153
CVOE_B,6,1,4,69,S 93,Letter,Y,TRUE,CV,q,p,1682
CVOE_B,6,1,4,70,U 70,Letter,N,TRUE,CV,p,p,867
CVOE_B,6,1,4,71,A 42,Number,Y,TRUE,OE,p,p,1170
CVOE_B,6,1,4,72,D 85,Number,N,TRUE,OE,q,q,740
CVOE_B,6,1,4,73,E 68,Letter,Y,TRUE,CV,p,q,1178
CVOE_B,6,1,4,74,H 17,Letter,N,TRUE,CV,q,p,1733
CVOE_B,6,1,4,75,I 70,Number,Y,TRUE,OE,p,q,1409
CVOE_B,6,1,4,76,J 88,Number,N,FALSE,OE,p,p,989
